reading,rainfall,fire_name,county
3/5/02,0,McNally,Tulare
3/6/02,0.24,McNally,Tulare
3/7/02,0.09,McNally,Tulare
3/8/02,0,McNally,Tulare
3/9/02,0,McNally,Tulare
3/10/02,0,McNally,Tulare
3/11/02,0,McNally,Tulare
3/12/02,0,McNally,Tulare
3/13/02,0,McNally,Tulare
3/14/02,0,McNally,Tulare
3/15/02,0,McNally,Tulare
3/16/02,0.05,McNally,Tulare
3/17/02,0.2,McNally,Tulare
3/18/02,0.15,McNally,Tulare
3/19/02,0,McNally,Tulare
3/20/02,0,McNally,Tulare
3/21/02,0,McNally,Tulare
3/22/02,0,McNally,Tulare
3/23/02,0.49,McNally,Tulare
3/24/02,0.14,McNally,Tulare
3/25/02,0,McNally,Tulare
3/26/02,0,McNally,Tulare
3/27/02,0,McNally,Tulare
3/28/02,0,McNally,Tulare
3/29/02,0,McNally,Tulare
3/30/02,0,McNally,Tulare
3/31/02,0,McNally,Tulare
4/1/02,0,McNally,Tulare
4/2/02,0,McNally,Tulare
4/3/02,0,McNally,Tulare
4/4/02,0,McNally,Tulare
4/5/02,0,McNally,Tulare
4/6/02,0,McNally,Tulare
4/7/02,0,McNally,Tulare
4/8/02,0,McNally,Tulare
4/9/02,0,McNally,Tulare
4/10/02,0,McNally,Tulare
4/11/02,0,McNally,Tulare
4/12/02,0,McNally,Tulare
4/13/02,0,McNally,Tulare
4/14/02,0,McNally,Tulare
4/15/02,0,McNally,Tulare
4/16/02,0,McNally,Tulare
4/17/02,0.04,McNally,Tulare
4/18/02,0,McNally,Tulare
4/19/02,0,McNally,Tulare
4/20/02,0,McNally,Tulare
4/21/02,0,McNally,Tulare
4/22/02,0,McNally,Tulare
4/23/02,0,McNally,Tulare
4/24/02,0,McNally,Tulare
4/25/02,0,McNally,Tulare
4/26/02,0.67,McNally,Tulare
4/27/02,0,McNally,Tulare
4/28/02,0,McNally,Tulare
4/29/02,0,McNally,Tulare
4/30/02,0,McNally,Tulare
5/1/02,0,McNally,Tulare
5/2/02,0,McNally,Tulare
5/3/02,0,McNally,Tulare
5/4/02,0,McNally,Tulare
5/5/02,0,McNally,Tulare
5/6/02,0,McNally,Tulare
5/7/02,0,McNally,Tulare
5/8/02,0,McNally,Tulare
5/9/02,0,McNally,Tulare
5/10/02,0,McNally,Tulare
5/11/02,0,McNally,Tulare
5/12/02,0,McNally,Tulare
5/13/02,0,McNally,Tulare
5/14/02,0,McNally,Tulare
5/15/02,0,McNally,Tulare
5/16/02,0,McNally,Tulare
5/17/02,0,McNally,Tulare
5/18/02,0,McNally,Tulare
5/19/02,0,McNally,Tulare
5/20/02,0.07,McNally,Tulare
5/21/02,0.11,McNally,Tulare
5/22/02,0,McNally,Tulare
5/23/02,0,McNally,Tulare
5/24/02,0,McNally,Tulare
5/25/02,0,McNally,Tulare
5/26/02,0,McNally,Tulare
5/27/02,0,McNally,Tulare
5/28/02,0,McNally,Tulare
5/29/02,0,McNally,Tulare
5/30/02,0,McNally,Tulare
5/31/02,0,McNally,Tulare
6/1/02,0,McNally,Tulare
6/2/02,0,McNally,Tulare
6/3/02,0,McNally,Tulare
6/4/02,0,McNally,Tulare
6/5/02,0,McNally,Tulare
6/6/02,0,McNally,Tulare
6/7/02,0,McNally,Tulare
6/8/02,0,McNally,Tulare
6/9/02,0,McNally,Tulare
6/10/02,0,McNally,Tulare
6/11/02,0,McNally,Tulare
6/12/02,0,McNally,Tulare
6/13/02,0,McNally,Tulare
6/14/02,0,McNally,Tulare
6/15/02,0,McNally,Tulare
6/16/02,0,McNally,Tulare
6/17/02,0,McNally,Tulare
6/18/02,0,McNally,Tulare
6/19/02,0,McNally,Tulare
6/20/02,0,McNally,Tulare
6/21/02,0,McNally,Tulare
6/22/02,0,McNally,Tulare
6/23/02,0,McNally,Tulare
6/24/02,0,McNally,Tulare
6/25/02,0,McNally,Tulare
6/26/02,0,McNally,Tulare
6/27/02,0,McNally,Tulare
6/28/02,0,McNally,Tulare
6/29/02,0,McNally,Tulare
6/30/02,0,McNally,Tulare
7/1/02,0,McNally,Tulare
7/2/02,0,McNally,Tulare
7/3/02,0,McNally,Tulare
7/4/02,0,McNally,Tulare
7/5/02,0,McNally,Tulare
7/6/02,0,McNally,Tulare
7/7/02,0,McNally,Tulare
7/8/02,0,McNally,Tulare
7/9/02,0,McNally,Tulare
7/10/02,0,McNally,Tulare
7/11/02,0,McNally,Tulare
7/12/02,0,McNally,Tulare
7/13/02,0,McNally,Tulare
7/14/02,0,McNally,Tulare
7/15/02,0,McNally,Tulare
7/16/02,0,McNally,Tulare
7/17/02,0,McNally,Tulare
7/18/02,0,McNally,Tulare
7/19/02,0,McNally,Tulare
7/20/02,0,McNally,Tulare
7/21/02,0,McNally,Tulare
7/22/02,0,McNally,Tulare
7/23/02,0,McNally,Tulare
7/24/02,0,McNally,Tulare
7/25/02,0,McNally,Tulare
7/26/02,0,McNally,Tulare
7/27/02,0,McNally,Tulare
7/28/02,0,McNally,Tulare
7/29/02,0,McNally,Tulare
7/30/02,0,McNally,Tulare
7/31/02,0,McNally,Tulare
6/1/14,0,Rough,Fresno
6/2/14,0,Rough,Fresno
6/3/14,0,Rough,Fresno
6/4/14,0,Rough,Fresno
6/5/14,0,Rough,Fresno
6/6/14,0,Rough,Fresno
6/7/14,0,Rough,Fresno
6/8/14,0,Rough,Fresno
6/9/14,0,Rough,Fresno
6/10/14,0,Rough,Fresno
6/11/14,0,Rough,Fresno
6/12/14,0,Rough,Fresno
6/13/14,0,Rough,Fresno
6/14/14,0,Rough,Fresno
6/15/14,0,Rough,Fresno
6/16/14,0,Rough,Fresno
6/17/14,0,Rough,Fresno
6/18/14,0,Rough,Fresno
6/19/14,0,Rough,Fresno
6/20/14,0,Rough,Fresno
6/21/14,0,Rough,Fresno
6/22/14,0,Rough,Fresno
6/23/14,0,Rough,Fresno
6/24/14,0,Rough,Fresno
6/25/14,0,Rough,Fresno
6/26/14,0,Rough,Fresno
6/27/14,0,Rough,Fresno
6/28/14,0,Rough,Fresno
6/29/14,0,Rough,Fresno
6/30/14,0,Rough,Fresno
7/1/14,0,Rough,Fresno
7/2/14,0,Rough,Fresno
7/3/14,0,Rough,Fresno
7/4/14,0,Rough,Fresno
7/5/14,0,Rough,Fresno
7/6/14,0,Rough,Fresno
7/7/14,0,Rough,Fresno
7/8/14,0,Rough,Fresno
7/9/14,0,Rough,Fresno
7/10/14,0,Rough,Fresno
7/11/14,0,Rough,Fresno
7/12/14,0,Rough,Fresno
7/13/14,0,Rough,Fresno
7/14/14,0,Rough,Fresno
7/15/14,0,Rough,Fresno
7/16/14,0,Rough,Fresno
7/17/14,0,Rough,Fresno
7/18/14,0,Rough,Fresno
7/19/14,0,Rough,Fresno
7/20/14,0,Rough,Fresno
7/21/14,0,Rough,Fresno
7/22/14,0,Rough,Fresno
7/23/14,0,Rough,Fresno
7/24/14,0,Rough,Fresno
7/25/14,0,Rough,Fresno
7/26/14,0,Rough,Fresno
7/27/14,0,Rough,Fresno
7/28/14,0,Rough,Fresno
7/29/14,0,Rough,Fresno
7/30/14,0,Rough,Fresno
7/31/14,0,Rough,Fresno
8/1/14,0,Rough,Fresno
8/2/14,0,Rough,Fresno
8/3/14,0,Rough,Fresno
8/4/14,0,Rough,Fresno
8/5/14,0,Rough,Fresno
8/6/14,0,Rough,Fresno
8/7/14,0,Rough,Fresno
8/8/14,0,Rough,Fresno
8/9/14,0,Rough,Fresno
8/10/14,0,Rough,Fresno
8/11/14,0,Rough,Fresno
8/12/14,0,Rough,Fresno
8/13/14,0,Rough,Fresno
8/14/14,0,Rough,Fresno
8/15/14,0,Rough,Fresno
8/16/14,0,Rough,Fresno
8/17/14,0,Rough,Fresno
8/18/14,0,Rough,Fresno
8/19/14,0,Rough,Fresno
8/20/14,0,Rough,Fresno
8/21/14,0,Rough,Fresno
8/22/14,0,Rough,Fresno
8/23/14,0,Rough,Fresno
8/24/14,0,Rough,Fresno
8/25/14,0,Rough,Fresno
8/26/14,0,Rough,Fresno
8/27/14,0,Rough,Fresno
8/28/14,0,Rough,Fresno
8/29/14,0,Rough,Fresno
8/30/14,0,Rough,Fresno
8/31/14,0,Rough,Fresno
9/1/14,0,Rough,Fresno
9/2/14,0,Rough,Fresno
9/3/14,0,Rough,Fresno
9/4/14,0,Rough,Fresno
9/5/14,0,Rough,Fresno
9/6/14,0,Rough,Fresno
9/7/14,0,Rough,Fresno
9/8/14,0,Rough,Fresno
9/9/14,0,Rough,Fresno
9/10/14,0,Rough,Fresno
9/11/14,0,Rough,Fresno
9/12/14,0,Rough,Fresno
9/13/14,0,Rough,Fresno
9/14/14,0,Rough,Fresno
9/15/14,0,Rough,Fresno
9/16/14,0,Rough,Fresno
9/17/14,0,Rough,Fresno
9/18/14,0,Rough,Fresno
9/19/14,0,Rough,Fresno
9/20/14,0,Rough,Fresno
9/21/14,0,Rough,Fresno
9/22/14,0,Rough,Fresno
9/23/14,0,Rough,Fresno
9/24/14,0,Rough,Fresno
9/25/14,0,Rough,Fresno
9/26/14,0,Rough,Fresno
9/27/14,0,Rough,Fresno
9/28/14,0,Rough,Fresno
9/29/14,0,Rough,Fresno
9/30/14,0,Rough,Fresno
10/1/14,0,Rough,Fresno
10/2/14,0,Rough,Fresno
10/3/14,0,Rough,Fresno
10/4/14,0,Rough,Fresno
10/5/14,0,Rough,Fresno
10/6/14,0,Rough,Fresno
10/7/14,0,Rough,Fresno
10/8/14,0,Rough,Fresno
10/9/14,0,Rough,Fresno
10/10/14,0,Rough,Fresno
10/11/14,0,Rough,Fresno
10/12/14,0,Rough,Fresno
10/13/14,0,Rough,Fresno
10/14/14,0,Rough,Fresno
10/15/14,0,Rough,Fresno
10/16/14,0,Rough,Fresno
10/17/14,0,Rough,Fresno
10/18/14,0,Rough,Fresno
10/19/14,0,Rough,Fresno
10/20/14,0,Rough,Fresno
10/21/14,0,Rough,Fresno
10/22/14,0,Rough,Fresno
10/23/14,0,Rough,Fresno
10/24/14,0,Rough,Fresno
10/25/14,0,Rough,Fresno
10/26/14,0,Rough,Fresno
10/27/14,0,Rough,Fresno
10/28/14,0,Rough,Fresno
10/29/14,0,Rough,Fresno
10/30/14,0,Rough,Fresno
10/31/14,0.91,Rough,Fresno
11/1/14,0.12,Rough,Fresno
11/2/14,0,Rough,Fresno
11/3/14,0.01,Rough,Fresno
11/4/14,0,Rough,Fresno
11/5/14,0,Rough,Fresno
11/6/14,0,Rough,Fresno
11/7/14,0,Rough,Fresno
11/8/14,0,Rough,Fresno
11/9/14,0,Rough,Fresno
11/10/14,0,Rough,Fresno
11/11/14,0,Rough,Fresno
11/12/14,0,Rough,Fresno
11/13/14,0,Rough,Fresno
11/14/14,0,Rough,Fresno
11/15/14,0,Rough,Fresno
11/16/14,0,Rough,Fresno
11/17/14,0,Rough,Fresno
11/18/14,0,Rough,Fresno
11/19/14,0,Rough,Fresno
11/20/14,0.03,Rough,Fresno
11/21/14,0.01,Rough,Fresno
11/22/14,0,Rough,Fresno
11/23/14,0,Rough,Fresno
11/24/14,0,Rough,Fresno
11/25/14,0,Rough,Fresno
11/26/14,0.02,Rough,Fresno
11/27/14,0.01,Rough,Fresno
11/28/14,0,Rough,Fresno
11/29/14,0,Rough,Fresno
11/30/14,0.01,Rough,Fresno
12/1/14,0,Rough,Fresno
12/2/14,0.73,Rough,Fresno
12/3/14,0,Rough,Fresno
12/4/14,0.04,Rough,Fresno
12/5/14,0,Rough,Fresno
12/6/14,0,Rough,Fresno
12/7/14,0.01,Rough,Fresno
12/8/14,0.02,Rough,Fresno
12/9/14,0.02,Rough,Fresno
12/10/14,0,Rough,Fresno
12/11/14,0.33,Rough,Fresno
12/12/14,1.14,Rough,Fresno
12/13/14,0.01,Rough,Fresno
12/14/14,0,Rough,Fresno
12/15/14,0.23,Rough,Fresno
12/16/14,0.16,Rough,Fresno
12/17/14,0.22,Rough,Fresno
12/18/14,0,Rough,Fresno
12/19/14,0.01,Rough,Fresno
12/20/14,0,Rough,Fresno
12/21/14,0,Rough,Fresno
12/22/14,0.07,Rough,Fresno
12/23/14,0,Rough,Fresno
12/24/14,0.01,Rough,Fresno
12/25/14,0,Rough,Fresno
12/26/14,0,Rough,Fresno
12/27/14,0,Rough,Fresno
12/28/14,0,Rough,Fresno
12/29/14,0,Rough,Fresno
12/30/14,0.02,Rough,Fresno
12/31/14,0,Rough,Fresno
1/1/15,0,Rough,Fresno
1/2/15,0,Rough,Fresno
1/3/15,0,Rough,Fresno
1/4/15,0,Rough,Fresno
1/5/15,0,Rough,Fresno
1/6/15,0,Rough,Fresno
1/7/15,0,Rough,Fresno
1/8/15,0,Rough,Fresno
1/9/15,0,Rough,Fresno
1/10/15,0,Rough,Fresno
1/11/15,0,Rough,Fresno
1/12/15,0,Rough,Fresno
1/13/15,0.01,Rough,Fresno
1/14/15,0.01,Rough,Fresno
1/15/15,0.01,Rough,Fresno
1/16/15,0,Rough,Fresno
1/17/15,0,Rough,Fresno
1/18/15,0,Rough,Fresno
1/19/15,0.03,Rough,Fresno
1/20/15,0.01,Rough,Fresno
1/21/15,0,Rough,Fresno
1/22/15,0,Rough,Fresno
1/23/15,0,Rough,Fresno
1/24/15,0.01,Rough,Fresno
1/25/15,0,Rough,Fresno
1/26/15,0.01,Rough,Fresno
1/27/15,0.08,Rough,Fresno
1/28/15,0.01,Rough,Fresno
1/29/15,0,Rough,Fresno
1/30/15,0,Rough,Fresno
1/31/15,0,Rough,Fresno
2/1/15,0,Rough,Fresno
2/2/15,0,Rough,Fresno
2/3/15,0,Rough,Fresno
2/4/15,0,Rough,Fresno
2/5/15,0,Rough,Fresno
2/6/15,0.04,Rough,Fresno
2/7/15,0.12,Rough,Fresno
2/8/15,0.03,Rough,Fresno
2/9/15,0,Rough,Fresno
2/10/15,0,Rough,Fresno
2/11/15,0,Rough,Fresno
2/12/15,0,Rough,Fresno
2/13/15,0.01,Rough,Fresno
2/14/15,0,Rough,Fresno
2/15/15,0,Rough,Fresno
2/16/15,0,Rough,Fresno
2/17/15,0,Rough,Fresno
2/18/15,0,Rough,Fresno
2/19/15,0,Rough,Fresno
2/20/15,0,Rough,Fresno
2/21/15,0,Rough,Fresno
2/22/15,0.11,Rough,Fresno
2/23/15,0,Rough,Fresno
2/24/15,0,Rough,Fresno
2/25/15,0,Rough,Fresno
2/26/15,0,Rough,Fresno
2/27/15,0,Rough,Fresno
2/28/15,0.02,Rough,Fresno
3/1/15,0,Rough,Fresno
3/2/15,0.04,Rough,Fresno
3/3/15,0,Rough,Fresno
3/4/15,0,Rough,Fresno
3/5/15,0,Rough,Fresno
3/6/15,0,Rough,Fresno
3/7/15,0,Rough,Fresno
3/8/15,0,Rough,Fresno
3/9/15,0,Rough,Fresno
3/10/15,0,Rough,Fresno
3/11/15,0,Rough,Fresno
3/12/15,0,Rough,Fresno
3/13/15,0,Rough,Fresno
3/14/15,0,Rough,Fresno
3/15/15,0,Rough,Fresno
3/16/15,0,Rough,Fresno
3/17/15,0,Rough,Fresno
3/18/15,0,Rough,Fresno
3/19/15,0,Rough,Fresno
3/20/15,0,Rough,Fresno
3/21/15,0,Rough,Fresno
3/22/15,0,Rough,Fresno
3/23/15,0,Rough,Fresno
3/24/15,0,Rough,Fresno
3/25/15,0,Rough,Fresno
3/26/15,0,Rough,Fresno
3/27/15,0,Rough,Fresno
3/28/15,0,Rough,Fresno
3/29/15,0,Rough,Fresno
3/30/15,0,Rough,Fresno
3/31/15,0,Rough,Fresno
4/1/15,0,Rough,Fresno
4/2/15,0,Rough,Fresno
4/3/15,0,Rough,Fresno
4/4/15,0,Rough,Fresno
4/5/15,0,Rough,Fresno
4/6/15,0,Rough,Fresno
4/7/15,0.33,Rough,Fresno
4/8/15,0,Rough,Fresno
4/9/15,0,Rough,Fresno
4/10/15,0,Rough,Fresno
4/11/15,0,Rough,Fresno
4/12/15,0,Rough,Fresno
4/13/15,0,Rough,Fresno
4/14/15,0,Rough,Fresno
4/15/15,0,Rough,Fresno
4/16/15,0,Rough,Fresno
4/17/15,0,Rough,Fresno
4/18/15,0,Rough,Fresno
4/19/15,0,Rough,Fresno
4/20/15,0,Rough,Fresno
4/21/15,0,Rough,Fresno
4/22/15,0,Rough,Fresno
4/23/15,0,Rough,Fresno
4/24/15,0,Rough,Fresno
4/25/15,0.11,Rough,Fresno
4/26/15,0,Rough,Fresno
4/27/15,0,Rough,Fresno
4/28/15,0,Rough,Fresno
4/29/15,0,Rough,Fresno
4/30/15,0,Rough,Fresno
5/1/15,0,Rough,Fresno
5/2/15,0,Rough,Fresno
5/3/15,0,Rough,Fresno
5/4/15,0,Rough,Fresno
5/5/15,0,Rough,Fresno
5/6/15,0,Rough,Fresno
5/7/15,0.19,Rough,Fresno
5/8/15,0,Rough,Fresno
5/9/15,0,Rough,Fresno
5/10/15,0,Rough,Fresno
5/11/15,0,Rough,Fresno
5/12/15,0,Rough,Fresno
5/13/15,0,Rough,Fresno
5/14/15,0.27,Rough,Fresno
5/15/15,0,Rough,Fresno
5/16/15,0,Rough,Fresno
5/17/15,0,Rough,Fresno
5/18/15,0,Rough,Fresno
5/19/15,0,Rough,Fresno
5/20/15,0,Rough,Fresno
5/21/15,0,Rough,Fresno
5/22/15,0,Rough,Fresno
5/23/15,0,Rough,Fresno
5/24/15,0,Rough,Fresno
5/25/15,0,Rough,Fresno
5/26/15,0,Rough,Fresno
5/27/15,0,Rough,Fresno
5/28/15,0,Rough,Fresno
5/29/15,0,Rough,Fresno
5/30/15,0,Rough,Fresno
5/31/15,0,Rough,Fresno
6/1/15,0,Rough,Fresno
6/2/15,0,Rough,Fresno
6/3/15,0,Rough,Fresno
6/4/15,0,Rough,Fresno
6/5/15,0,Rough,Fresno
6/6/15,0,Rough,Fresno
6/7/15,0,Rough,Fresno
6/8/15,0,Rough,Fresno
6/9/15,0,Rough,Fresno
6/10/15,0,Rough,Fresno
6/11/15,0,Rough,Fresno
6/12/15,0,Rough,Fresno
6/13/15,0,Rough,Fresno
6/14/15,0,Rough,Fresno
6/15/15,0,Rough,Fresno
6/16/15,0,Rough,Fresno
6/17/15,0,Rough,Fresno
6/18/15,0,Rough,Fresno
6/19/15,0,Rough,Fresno
6/20/15,0,Rough,Fresno
6/21/15,0,Rough,Fresno
6/22/15,0,Rough,Fresno
6/23/15,0,Rough,Fresno
6/24/15,0,Rough,Fresno
6/25/15,0,Rough,Fresno
6/26/15,0,Rough,Fresno
6/27/15,0,Rough,Fresno
6/28/15,0,Rough,Fresno
6/29/15,0,Rough,Fresno
6/30/15,0,Rough,Fresno
7/1/15,0,Rough,Fresno
7/2/15,0,Rough,Fresno
7/3/15,0.02,Rough,Fresno
7/4/15,0,Rough,Fresno
7/5/15,0,Rough,Fresno
7/6/15,0,Rough,Fresno
7/7/15,0,Rough,Fresno
7/8/15,0,Rough,Fresno
7/9/15,0.02,Rough,Fresno
7/10/15,0,Rough,Fresno
7/11/15,0,Rough,Fresno
7/12/15,0,Rough,Fresno
7/13/15,0,Rough,Fresno
7/14/15,0,Rough,Fresno
7/15/15,0,Rough,Fresno
7/16/15,0,Rough,Fresno
7/17/15,0,Rough,Fresno
7/18/15,0,Rough,Fresno
7/19/15,0.02,Rough,Fresno
7/20/15,0,Rough,Fresno
7/21/15,0,Rough,Fresno
7/22/15,0,Rough,Fresno
7/23/15,0,Rough,Fresno
7/24/15,0,Rough,Fresno
7/25/15,0,Rough,Fresno
7/26/15,0,Rough,Fresno
7/27/15,0,Rough,Fresno
7/28/15,0,Rough,Fresno
7/29/15,0,Rough,Fresno
7/30/15,0,Rough,Fresno
11/1/17,0,Camp,Butte
11/2/17,0,Camp,Butte
11/3/17,0.51,Camp,Butte
11/4/17,0.25,Camp,Butte
11/5/17,0,Camp,Butte
11/6/17,0.01,Camp,Butte
11/7/17,0,Camp,Butte
11/8/17,0.95,Camp,Butte
11/9/17,0.09,Camp,Butte
11/10/17,0.09,Camp,Butte
11/11/17,0.01,Camp,Butte
11/12/17,0,Camp,Butte
11/13/17,0.04,Camp,Butte
11/14/17,0,Camp,Butte
11/15/17,0.57,Camp,Butte
11/16/17,0.17,Camp,Butte
11/17/17,0,Camp,Butte
11/18/17,0,Camp,Butte
11/19/17,0.01,Camp,Butte
11/20/17,0.45,Camp,Butte
11/21/17,0,Camp,Butte
11/22/17,0,Camp,Butte
11/23/17,0.01,Camp,Butte
11/24/17,0,Camp,Butte
11/25/17,0,Camp,Butte
11/26/17,0.62,Camp,Butte
11/27/17,0.14,Camp,Butte
11/28/17,0.01,Camp,Butte
11/29/17,0,Camp,Butte
11/30/17,0,Camp,Butte
12/1/17,0,Camp,Butte
12/2/17,0,Camp,Butte
12/3/17,0,Camp,Butte
12/4/17,0,Camp,Butte
12/5/17,0,Camp,Butte
12/6/17,0,Camp,Butte
12/7/17,0,Camp,Butte
12/8/17,0,Camp,Butte
12/9/17,0,Camp,Butte
12/10/17,0.01,Camp,Butte
12/11/17,0,Camp,Butte
12/12/17,0,Camp,Butte
12/13/17,0,Camp,Butte
12/14/17,0,Camp,Butte
12/15/17,0,Camp,Butte
12/16/17,0,Camp,Butte
12/17/17,0,Camp,Butte
12/18/17,0,Camp,Butte
12/19/17,0,Camp,Butte
12/20/17,0.07,Camp,Butte
12/21/17,0,Camp,Butte
12/22/17,0,Camp,Butte
12/23/17,0,Camp,Butte
12/24/17,0,Camp,Butte
12/25/17,0,Camp,Butte
12/26/17,0,Camp,Butte
12/27/17,0,Camp,Butte
12/28/17,0,Camp,Butte
12/29/17,0,Camp,Butte
12/30/17,0,Camp,Butte
12/31/17,0,Camp,Butte
1/1/18,0,Camp,Butte
1/2/18,0,Camp,Butte
1/3/18,0.06,Camp,Butte
1/4/18,0.12,Camp,Butte
1/5/18,0.2,Camp,Butte
1/6/18,0,Camp,Butte
1/7/18,0,Camp,Butte
1/8/18,1.89,Camp,Butte
1/9/18,0.39,Camp,Butte
1/10/18,0.01,Camp,Butte
1/11/18,0,Camp,Butte
1/12/18,0,Camp,Butte
1/13/18,0,Camp,Butte
1/14/18,0.01,Camp,Butte
1/15/18,0.04,Camp,Butte
1/16/18,0.13,Camp,Butte
1/17/18,0,Camp,Butte
1/18/18,0.03,Camp,Butte
1/19/18,0,Camp,Butte
1/20/18,0,Camp,Butte
1/21/18,0.22,Camp,Butte
1/22/18,0.15,Camp,Butte
1/23/18,0,Camp,Butte
1/24/18,0.22,Camp,Butte
1/25/18,0,Camp,Butte
1/26/18,0,Camp,Butte
1/27/18,0,Camp,Butte
1/28/18,0,Camp,Butte
1/29/18,0,Camp,Butte
1/30/18,0,Camp,Butte
1/31/18,0,Camp,Butte
2/1/18,0,Camp,Butte
2/2/18,0,Camp,Butte
2/3/18,0,Camp,Butte
2/4/18,0,Camp,Butte
2/5/18,0,Camp,Butte
2/6/18,0,Camp,Butte
2/7/18,0,Camp,Butte
2/8/18,0,Camp,Butte
2/9/18,0,Camp,Butte
2/10/18,0,Camp,Butte
2/11/18,0,Camp,Butte
2/12/18,0,Camp,Butte
2/13/18,0,Camp,Butte
2/14/18,0,Camp,Butte
2/15/18,0,Camp,Butte
2/16/18,0,Camp,Butte
2/17/18,0,Camp,Butte
2/18/18,0,Camp,Butte
2/19/18,0,Camp,Butte
2/20/18,0,Camp,Butte
2/21/18,0,Camp,Butte
2/22/18,0.04,Camp,Butte
2/23/18,0,Camp,Butte
2/24/18,0,Camp,Butte
2/25/18,0,Camp,Butte
2/26/18,0,Camp,Butte
2/27/18,0,Camp,Butte
2/28/18,0.24,Camp,Butte
3/1/18,0.63,Camp,Butte
3/2/18,0.15,Camp,Butte
3/3/18,0.02,Camp,Butte
3/4/18,0,Camp,Butte
3/5/18,0,Camp,Butte
3/6/18,0,Camp,Butte
3/7/18,0.09,Camp,Butte
3/8/18,0.11,Camp,Butte
3/9/18,0,Camp,Butte
3/10/18,0,Camp,Butte
3/11/18,0,Camp,Butte
3/12/18,0.19,Camp,Butte
3/13/18,0.38,Camp,Butte
3/14/18,0.14,Camp,Butte
3/15/18,0.18,Camp,Butte
3/16/18,0,Camp,Butte
3/17/18,0,Camp,Butte
3/18/18,0,Camp,Butte
3/19/18,0,Camp,Butte
3/20/18,0.54,Camp,Butte
3/21/18,0.51,Camp,Butte
3/22/18,0.4,Camp,Butte
3/23/18,0.01,Camp,Butte
3/24/18,0,Camp,Butte
3/25/18,0,Camp,Butte
3/26/18,0,Camp,Butte
3/27/18,0,Camp,Butte
3/28/18,0,Camp,Butte
3/29/18,0,Camp,Butte
3/30/18,0,Camp,Butte
3/31/18,0,Camp,Butte
4/1/18,0,Camp,Butte
4/2/18,0,Camp,Butte
4/3/18,0,Camp,Butte
4/4/18,0,Camp,Butte
4/5/18,0.2,Camp,Butte
4/6/18,2.25,Camp,Butte
4/7/18,0.42,Camp,Butte
4/8/18,0,Camp,Butte
4/9/18,0,Camp,Butte
4/10/18,0.04,Camp,Butte
4/11/18,0.04,Camp,Butte
4/12/18,0,Camp,Butte
4/13/18,0,Camp,Butte
4/14/18,0,Camp,Butte
4/15/18,0,Camp,Butte
4/16/18,0.18,Camp,Butte
4/17/18,0,Camp,Butte
4/18/18,0,Camp,Butte
4/19/18,0,Camp,Butte
4/20/18,0,Camp,Butte
4/21/18,0,Camp,Butte
4/22/18,0,Camp,Butte
4/23/18,0,Camp,Butte
4/24/18,0,Camp,Butte
4/25/18,0,Camp,Butte
4/26/18,0,Camp,Butte
4/27/18,0,Camp,Butte
4/28/18,0,Camp,Butte
4/29/18,0,Camp,Butte
4/30/18,0,Camp,Butte
5/1/18,0,Camp,Butte
5/2/18,0,Camp,Butte
5/3/18,0,Camp,Butte
5/4/18,0,Camp,Butte
5/5/18,0,Camp,Butte
5/6/18,0,Camp,Butte
5/7/18,0,Camp,Butte
5/8/18,0,Camp,Butte
5/9/18,0,Camp,Butte
5/10/18,0,Camp,Butte
5/11/18,0,Camp,Butte
5/12/18,0,Camp,Butte
5/13/18,0,Camp,Butte
5/14/18,0,Camp,Butte
5/15/18,0,Camp,Butte
5/16/18,0,Camp,Butte
5/17/18,0,Camp,Butte
5/18/18,0,Camp,Butte
5/19/18,0,Camp,Butte
5/20/18,0,Camp,Butte
5/21/18,0,Camp,Butte
5/22/18,0,Camp,Butte
5/23/18,0,Camp,Butte
5/24/18,0,Camp,Butte
5/25/18,0.71,Camp,Butte
5/26/18,0.04,Camp,Butte
5/27/18,0,Camp,Butte
5/28/18,0,Camp,Butte
5/29/18,0,Camp,Butte
5/30/18,0,Camp,Butte
5/31/18,0,Camp,Butte
6/1/18,0,Camp,Butte
6/2/18,0,Camp,Butte
6/3/18,0,Camp,Butte
6/4/18,0,Camp,Butte
6/5/18,0,Camp,Butte
6/6/18,0,Camp,Butte
6/7/18,0,Camp,Butte
6/8/18,0,Camp,Butte
6/9/18,0,Camp,Butte
6/10/18,0,Camp,Butte
6/11/18,0,Camp,Butte
6/12/18,0,Camp,Butte
6/13/18,0,Camp,Butte
6/14/18,0,Camp,Butte
6/15/18,0,Camp,Butte
6/16/18,0,Camp,Butte
6/17/18,0,Camp,Butte
6/18/18,0,Camp,Butte
6/19/18,0,Camp,Butte
6/20/18,0,Camp,Butte
6/21/18,0,Camp,Butte
6/22/18,0,Camp,Butte
6/23/18,0,Camp,Butte
6/24/18,0,Camp,Butte
6/25/18,0,Camp,Butte
6/26/18,0,Camp,Butte
6/27/18,0,Camp,Butte
6/28/18,0,Camp,Butte
6/29/18,0,Camp,Butte
6/30/18,0,Camp,Butte
7/1/18,0,Camp,Butte
7/2/18,0,Camp,Butte
7/3/18,0,Camp,Butte
7/4/18,0,Camp,Butte
7/5/18,0,Camp,Butte
7/6/18,0,Camp,Butte
7/7/18,0,Camp,Butte
7/8/18,0,Camp,Butte
